Datetime,Open,High,Low,Close,rets
2022-09-07 01:00:00-04:00,1704.300048828125,1706.699951171875,1704.0,1706.5,0.001348725604546661
2022-09-07 02:00:00-04:00,1706.5,1710.4000244140625,1704.5999755859375,1709.800048828125,0.0019319438031703648
2022-09-07 03:00:00-04:00,1709.800048828125,1714.5999755859375,1707.199951171875,1714.0,0.0024533870077929542
2022-09-07 04:00:00-04:00,1714.0,1716.300048828125,1712.5,1715.0999755859375,0.0006415535455350808
2022-09-07 05:00:00-04:00,1715.0999755859375,1718.199951171875,1715.0,1717.800048828125,0.001573057053665862
2022-09-07 06:00:00-04:00,1717.800048828125,1718.0999755859375,1713.5,1713.5999755859375,-0.0024480243106772145
2022-09-07 07:00:00-04:00,1713.5999755859375,1715.0999755859375,1711.0,1711.800048828125,-0.001050929474306661
2022-09-07 08:00:00-04:00,1711.800048828125,1715.0,1709.699951171875,1711.0,-0.00046748207974879645
2022-09-07 09:00:00-04:00,1710.9000244140625,1715.0999755859375,1707.5999755859375,1714.699951171875,0.0021601148164206605
2022-09-07 10:00:00-04:00,1714.800048828125,1724.5999755859375,1712.9000244140625,1722.699951171875,0.004654689399757613
2022-09-07 11:00:00-04:00,1722.800048828125,1724.5999755859375,1720.699951171875,1721.800048828125,-0.0005225155257509082
2022-09-07 12:00:00-04:00,1721.699951171875,1726.300048828125,1720.800048828125,1726.199951171875,0.0025521489164541376
2022-09-07 13:00:00-04:00,1726.199951171875,1730.699951171875,1725.4000244140625,1728.300048828125,0.0012158621594836134
2022-09-07 14:00:00-04:00,1728.300048828125,1728.5,1725.5,1726.199951171875,-0.0012158621594836273
2022-09-07 15:00:00-04:00,1726.199951171875,1729.199951171875,1725.699951171875,1728.9000244140625,0.0015629497328088118
2022-09-07 16:00:00-04:00,1728.699951171875,1731.199951171875,1727.9000244140625,1729.5,0.0003469671453395655
2022-09-07 18:00:00-04:00,1729.5,1730.699951171875,1729.0,1729.4000244140625,-5.780773382273524e-05
2022-09-07 19:00:00-04:00,1729.4000244140625,1729.4000244140625,1727.300048828125,1727.699951171875,-0.0009835257245880608
2022-09-07 20:00:00-04:00,1727.699951171875,1728.5,1726.5999755859375,1726.699951171875,-0.0005789717787194169
2022-09-07 21:00:00-04:00,1726.699951171875,1730.5999755859375,1726.4000244140625,1726.699951171875,0.0
2022-09-07 22:00:00-04:00,1726.5999755859375,1726.9000244140625,1724.9000244140625,1726.300048828125,-0.00023162603274715576
2022-09-07 23:00:00-04:00,1726.4000244140625,1727.300048828125,1725.0,1725.699951171875,-0.0003476811484907916
2022-09-08 00:00:00-04:00,1725.699951171875,1728.0999755859375,1725.0999755859375,1725.800048828125,5.800240838934597e-05
2022-09-08 01:00:00-04:00,1725.9000244140625,1728.5999755859375,1725.800048828125,1727.5,0.0009845372745802016
2022-09-08 02:00:00-04:00,1727.4000244140625,1730.800048828125,1726.800048828125,1730.5999755859375,0.0017928784235312647
2022-09-08 03:00:00-04:00,1730.5999755859375,1733.9000244140625,1728.300048828125,1728.5,-0.0012141747036769658
2022-09-08 04:00:00-04:00,1728.5999755859375,1730.4000244140625,1727.0,1729.0,0.00028922632161124795
2022-09-08 05:00:00-04:00,1728.9000244140625,1732.199951171875,1728.800048828125,1731.4000244140625,0.0013871371991466353
2022-09-08 06:00:00-04:00,1731.5,1736.4000244140625,1730.0,1734.5999755859375,0.0018464812931675277
2022-09-08 07:00:00-04:00,1734.699951171875,1739.4000244140625,1733.300048828125,1734.800048828125,0.00011533593186217332
2022-09-08 08:00:00-04:00,1734.9000244140625,1737.699951171875,1724.4000244140625,1726.4000244140625,-0.004853831461994238
2022-09-08 09:00:00-04:00,1726.300048828125,1727.300048828125,1720.199951171875,1722.0999755859375,-0.002493867511532309
2022-09-08 10:00:00-04:00,1722.0999755859375,1722.199951171875,1713.699951171875,1718.4000244140625,-0.0021508226119562345
2022-09-08 11:00:00-04:00,1718.5,1720.0,1717.0,1718.0,-0.00023281597778338333
2022-09-08 12:00:00-04:00,1718.0999755859375,1718.5999755859375,1715.699951171875,1717.0,-0.0005822416467251516
2022-09-08 13:00:00-04:00,1717.0,1722.5999755859375,1716.699951171875,1720.300048828125,0.0019201406890118748
2022-09-08 14:00:00-04:00,1720.300048828125,1721.0,1718.0999755859375,1718.300048828125,-0.001163264217257343
2022-09-08 15:00:00-04:00,1718.199951171875,1720.199951171875,1717.800048828125,1718.0,-0.00017463482502928738
2022-09-08 16:00:00-04:00,1717.9000244140625,1720.699951171875,1717.9000244140625,1719.4000244140625,0.0008145833953185143
2022-09-08 18:00:00-04:00,1719.5999755859375,1720.5999755859375,1719.4000244140625,1720.4000244140625,0.0005814291609841715
2022-09-08 19:00:00-04:00,1720.300048828125,1721.800048828125,1720.300048828125,1721.4000244140625,0.0005810912975490789
2022-09-08 20:00:00-04:00,1721.5,1726.300048828125,1720.4000244140625,1724.5,0.0017992259788432465
2022-09-08 21:00:00-04:00,1724.5,1727.699951171875,1724.0999755859375,1727.699951171875,0.0018538625419170253
2022-09-08 22:00:00-04:00,1727.699951171875,1729.800048828125,1727.0,1729.699951171875,0.0011569389018197744
2022-09-08 23:00:00-04:00,1729.5999755859375,1731.5,1729.300048828125,1729.5999755859375,-5.780105112719577e-05
2022-09-09 00:00:00-04:00,1730.0,1732.699951171875,1729.800048828125,1731.9000244140625,0.0013289320621851577
2022-09-09 01:00:00-04:00,1731.800048828125,1732.300048828125,1729.4000244140625,1730.0,-0.0010976773398657669
2022-09-09 02:00:00-04:00,1730.0999755859375,1733.800048828125,1728.300048828125,1733.199951171875,0.0018479742016900675
2022-09-09 03:00:00-04:00,1733.0999755859375,1740.5,1732.699951171875,1738.300048828125,0.002938269523564229
2022-09-09 04:00:00-04:00,1738.300048828125,1740.0999755859375,1737.5,1739.4000244140625,0.0006325879744961343
2022-09-09 05:00:00-04:00,1739.5,1739.800048828125,1736.199951171875,1738.5,-0.0005175677436589836
2022-09-09 06:00:00-04:00,1738.4000244140625,1740.5,1737.0999755859375,1738.0,-0.00028764562257869666
2022-09-09 07:00:00-04:00,1738.0,1739.699951171875,1731.0,1732.0999755859375,-0.003400495744168257
2022-09-09 08:00:00-04:00,1732.0,1733.300048828125,1729.0,1729.4000244140625,-0.0015599894377684473
2022-09-09 09:00:00-04:00,1729.5,1730.4000244140625,1721.800048828125,1724.0,-0.0031273694197623365
2022-09-09 10:00:00-04:00,1723.9000244140625,1728.300048828125,1722.800048828125,1725.300048828125,0.0007538044654167883
2022-09-09 11:00:00-04:00,1725.300048828125,1729.5999755859375,1724.0999755859375,1727.800048828125,0.0014479744960156794
2022-09-09 12:00:00-04:00,1727.9000244140625,1731.4000244140625,1725.9000244140625,1731.0999755859375,0.0019080792944050763
2022-09-09 13:00:00-04:00,1731.0999755859375,1731.300048828125,1727.199951171875,1727.4000244140625,-0.0021396284998753635
2022-09-09 14:00:00-04:00,1727.4000244140625,1727.5,1725.5999755859375,1726.9000244140625,-0.00028949425146875056
2022-09-09 15:00:00-04:00,1726.9000244140625,1727.699951171875,1725.800048828125,1726.9000244140625,0.0
2022-09-09 16:00:00-04:00,1726.800048828125,1729.300048828125,1726.5,1727.5999755859375,0.0004052402266341442
2022-09-11 18:00:00-04:00,1728.4000244140625,1731.4000244140625,1727.699951171875,1730.800048828125,0.0018506096072670262
2022-09-11 19:00:00-04:00,1730.800048828125,1730.800048828125,1728.800048828125,1729.5,-0.0007514081848099815
2022-09-11 20:00:00-04:00,1729.4000244140625,1729.800048828125,1727.199951171875,1727.9000244140625,-0.0009255369288213963
2022-09-11 21:00:00-04:00,1727.9000244140625,1729.5,1726.5999755859375,1727.300048828125,-0.00034728848069554897
2022-09-11 22:00:00-04:00,1727.199951171875,1727.4000244140625,1723.5999755859375,1724.300048828125,-0.0017383246439702674
2022-09-11 23:00:00-04:00,1724.199951171875,1724.5999755859375,1722.699951171875,1724.0999755859375,-0.000116038302398526
2022-09-12 00:00:00-04:00,1724.0999755859375,1724.199951171875,1722.300048828125,1723.199951171875,-0.0005221619549410788
2022-09-12 01:00:00-04:00,1723.0999755859375,1726.0,1722.5,1723.5,0.0001741078905235366
2022-09-12 02:00:00-04:00,1723.5,1731.300048828125,1722.5,1731.0999755859375,0.004399923522556103
2022-09-12 03:00:00-04:00,1731.0999755859375,1737.300048828125,1729.9000244140625,1735.0,0.00225038290148339
2022-09-12 04:00:00-04:00,1735.0999755859375,1736.5999755859375,1732.5999755859375,1736.5,0.0008641798031690474
2022-09-12 05:00:00-04:00,1736.5999755859375,1738.300048828125,1735.0,1736.0999755859375,-0.00023038899881606278
2022-09-12 06:00:00-04:00,1736.300048828125,1738.4000244140625,1734.0999755859375,1738.0999755859375,0.0011513443377130408
2022-09-12 07:00:00-04:00,1738.0999755859375,1741.0,1736.9000244140625,1740.5999755859375,0.0014373188061538715
2022-09-12 08:00:00-04:00,1740.699951171875,1745.0,1738.300048828125,1740.9000244140625,0.00017236755930938918
2022-09-12 09:00:00-04:00,1741.0,1743.9000244140625,1734.5,1736.5999755859375,-0.0024730703204853483
2022-09-12 10:00:00-04:00,1736.5999755859375,1741.300048828125,1736.4000244140625,1740.9000244140625,0.0024730703204852594
2022-09-12 11:00:00-04:00,1741.0,1746.4000244140625,1739.300048828125,1745.4000244140625,0.002581534828382319
2022-09-12 12:00:00-04:00,1745.5,1746.0,1741.300048828125,1742.800048828125,-0.0014907264565287425
2022-09-12 13:00:00-04:00,1742.9000244140625,1743.0,1739.4000244140625,1740.0,-0.0016079300517677817
2022-09-12 14:00:00-04:00,1739.9000244140625,1740.0999755859375,1734.800048828125,1738.0,-0.0011500863832373297
2022-09-12 15:00:00-04:00,1737.9000244140625,1738.0999755859375,1735.300048828125,1735.4000244140625,-0.0014970783976857873
2022-09-12 16:00:00-04:00,1735.5,1737.199951171875,1735.300048828125,1735.4000244140625,0.0
2022-09-12 18:00:00-04:00,1736.0,1736.5999755859375,1735.5,1736.300048828125,0.000518492044380434
2022-09-12 19:00:00-04:00,1736.300048828125,1737.5,1735.199951171875,1736.4000244140625,5.757801356670012e-05
2022-09-12 20:00:00-04:00,1736.300048828125,1738.699951171875,1735.4000244140625,1735.5999755859375,-0.0004608576280444049
2022-09-12 21:00:00-04:00,1735.699951171875,1736.0999755859375,1731.4000244140625,1734.300048828125,-0.0007492589466440344
2022-09-12 22:00:00-04:00,1734.199951171875,1734.4000244140625,1731.0999755859375,1732.9000244140625,-0.0008075821761525329
2022-09-12 23:00:00-04:00,1732.800048828125,1733.5,1731.5,1731.5999755859375,-0.0007504972660676548
2022-09-13 00:00:00-04:00,1731.800048828125,1733.0,1730.800048828125,1732.4000244140625,0.0004619219644057716
2022-09-13 01:00:00-04:00,1732.4000244140625,1733.300048828125,1730.5,1732.0,-0.00023093431071545336
2022-09-13 02:00:00-04:00,1732.0999755859375,1735.699951171875,1731.800048828125,1733.5,0.000865676002697604
2022-09-13 03:00:00-04:00,1733.4000244140625,1735.9000244140625,1732.9000244140625,1734.300048828125,0.0004614157858323105
2022-09-13 04:00:00-04:00,1734.4000244140625,1736.699951171875,1732.300048828125,1736.0,0.0009797143093851848
2022-09-13 05:00:00-04:00,1736.0999755859375,1738.9000244140625,1735.5999755859375,1737.5,0.0008636822186516932
2022-09-13 06:00:00-04:00,1737.5,1739.199951171875,1735.300048828125,1738.9000244140625,0.000805444989022225
2022-09-13 07:00:00-04:00,1738.9000244140625,1742.9000244140625,1738.9000244140625,1740.5999755859375,0.0009771239012101
2022-09-13 08:00:00-04:00,1740.5999755859375,1742.800048828125,1712.9000244140625,1713.699951171875,-0.015575120155184367
2022-09-13 09:00:00-04:00,1713.699951171875,1720.0999755859375,1706.699951171875,1717.0,0.0019238347234803571
2022-09-13 10:00:00-04:00,1717.0999755859375,1719.0999755859375,1714.199951171875,1716.300048828125,-0.0004077425052386401
2022-09-13 11:00:00-04:00,1716.4000244140625,1717.800048828125,1711.300048828125,1711.5,-0.002800660421996925
2022-09-13 12:00:00-04:00,1711.5,1716.4000244140625,1711.0999755859375,1716.0999755859375,0.002684081211537164
2022-09-13 13:00:00-04:00,1716.0,1717.9000244140625,1713.800048828125,1714.199951171875,-0.0011077892014924031
2022-09-13 14:00:00-04:00,1714.0999755859375,1716.0999755859375,1713.300048828125,1713.699951171875,-0.000291723806289686
2022-09-13 15:00:00-04:00,1713.5999755859375,1714.199951171875,1711.5,1713.0,-0.00040852784987523307
2022-09-13 16:00:00-04:00,1712.9000244140625,1713.800048828125,1711.9000244140625,1712.199951171875,-0.0004671545335045484
2022-09-13 18:00:00-04:00,1711.5999755859375,1713.0999755859375,1710.699951171875,1712.0999755859375,-5.8391839560979816e-05
2022-09-13 19:00:00-04:00,1712.0999755859375,1713.0999755859375,1711.5,1712.0,-5.839524936701479e-05
2022-09-13 20:00:00-04:00,1712.0999755859375,1713.4000244140625,1708.5,1710.300048828125,-0.0009934554465915143
2022-09-13 21:00:00-04:00,1710.199951171875,1711.5999755859375,1706.199951171875,1710.0999755859375,-0.00011698821248253786
2022-09-13 22:00:00-04:00,1709.9000244140625,1713.5,1709.5999755859375,1711.5,0.0008183449276267301
2022-09-13 23:00:00-04:00,1711.5999755859375,1712.5999755859375,1710.300048828125,1710.800048828125,-0.00040905307638038584
2022-09-14 00:00:00-04:00,1710.5,1715.0,1709.300048828125,1714.0,0.0018686942638653442
2022-09-14 01:00:00-04:00,1713.9000244140625,1714.4000244140625,1711.0,1711.4000244140625,-0.0015180569082206426
2022-09-14 02:00:00-04:00,1711.300048828125,1713.0999755859375,1710.300048828125,1710.9000244140625,-0.0002922011491825681
2022-09-14 03:00:00-04:00,1710.800048828125,1714.4000244140625,1708.800048828125,1713.0999755859375,0.0012850183846971062
2022-09-14 04:00:00-04:00,1713.199951171875,1716.5,1713.0,1714.5,0.0008169124179559691
2022-09-14 05:00:00-04:00,1714.5,1715.699951171875,1712.5999755859375,1715.199951171875,0.0004081705056173102
2022-09-14 06:00:00-04:00,1715.0999755859375,1716.199951171875,1713.699951171875,1713.699951171875,-0.0008749162345972482
2022-09-14 07:00:00-04:00,1713.699951171875,1715.199951171875,1711.0999755859375,1711.699951171875,-0.0011677469984766968
2022-09-14 08:00:00-04:00,1711.699951171875,1717.300048828125,1709.300048828125,1715.9000244140625,0.0024507383441951156
2022-09-14 09:00:00-04:00,1715.9000244140625,1717.0,1713.0,1713.5999755859375,-0.0013413320734647007
2022-09-14 10:00:00-04:00,1713.5,1716.5999755859375,1711.9000244140625,1716.4000244140625,0.0016326818951141176
2022-09-14 11:00:00-04:00,1716.300048828125,1716.9000244140625,1712.4000244140625,1713.5999755859375,-0.0016326818951142134
2022-09-14 12:00:00-04:00,1713.5999755859375,1713.800048828125,1710.800048828125,1711.0999755859375,-0.001459982176375437
2022-09-14 13:00:00-04:00,1711.0999755859375,1711.199951171875,1706.699951171875,1707.4000244140625,-0.002164664394696771
2022-09-14 14:00:00-04:00,1707.300048828125,1707.800048828125,1704.800048828125,1704.9000244140625,-0.0014652875840530436
2022-09-14 15:00:00-04:00,1705.0,1705.800048828125,1703.300048828125,1705.4000244140625,0.0002932293325653343
2022-09-14 16:00:00-04:00,1705.300048828125,1707.300048828125,1705.0,1707.0,0.000937742170751712
2022-09-14 18:00:00-04:00,1707.199951171875,1709.0999755859375,1706.4000244140625,1707.0,0.0
2022-09-14 19:00:00-04:00,1707.0,1707.800048828125,1706.5999755859375,1707.0,0.0
2022-09-14 20:00:00-04:00,1707.0999755859375,1707.5,1704.9000244140625,1705.199951171875,-0.0010550665382233356
2022-09-14 21:00:00-04:00,1705.0999755859375,1706.199951171875,1703.199951171875,1705.699951171875,0.0002931777641659125
2022-09-14 22:00:00-04:00,1705.699951171875,1706.0999755859375,1702.5999755859375,1703.0,-0.001584153357694869
2022-09-14 23:00:00-04:00,1703.0,1703.0,1698.4000244140625,1702.0,-0.0005873715293688793
2022-09-15 00:00:00-04:00,1701.9000244140625,1702.4000244140625,1694.5,1696.4000244140625,-0.003295657141194199
2022-09-15 01:00:00-04:00,1696.5,1698.5,1694.699951171875,1697.800048828125,0.000824951071386619
2022-09-15 02:00:00-04:00,1697.699951171875,1698.5999755859375,1695.699951171875,1696.699951171875,-0.000648164792908701
2022-09-15 03:00:00-04:00,1696.699951171875,1699.0,1694.5,1699.0,0.0013546834013288306
2022-09-15 04:00:00-04:00,1698.9000244140625,1699.199951171875,1695.4000244140625,1696.300048828125,-0.0015904053851788892
2022-09-15 05:00:00-04:00,1696.300048828125,1699.0999755859375,1695.199951171875,1698.5,0.0012960713138855076
2022-09-15 06:00:00-04:00,1698.5,1700.199951171875,1694.5999755859375,1695.5,-0.0017678260349453373
2022-09-15 07:00:00-04:00,1695.5999755859375,1696.300048828125,1690.5999755859375,1695.300048828125,-0.00011793745973069975
2022-09-15 08:00:00-04:00,1695.300048828125,1701.4000244140625,1690.0,1696.699951171875,0.0008254141646405683
2022-09-15 09:00:00-04:00,1696.699951171875,1699.199951171875,1688.9000244140625,1699.199951171875,0.0014723640410668297
2022-09-15 10:00:00-04:00,1699.0,1699.9000244140625,1672.0999755859375,1677.0999755859375,-0.013091426531396734
2022-09-15 11:00:00-04:00,1677.0999755859375,1680.199951171875,1672.4000244140625,1673.199951171875,-0.0023281653947099506
2022-09-15 12:00:00-04:00,1673.0999755859375,1675.4000244140625,1668.9000244140625,1673.4000244140625,0.00011956806543082945
2022-09-15 13:00:00-04:00,1673.300048828125,1677.9000244140625,1673.300048828125,1674.199951171875,0.00047791060991251693
2022-09-15 14:00:00-04:00,1674.300048828125,1675.0,1671.5,1672.0999755859375,-0.0012551031931221051
2022-09-15 15:00:00-04:00,1672.0999755859375,1673.5999755859375,1670.4000244140625,1672.9000244140625,0.00047835506330689095
2022-09-15 16:00:00-04:00,1673.0,1674.300048828125,1672.4000244140625,1673.9000244140625,0.0005975857626208586
2022-09-15 18:00:00-04:00,1673.699951171875,1674.4000244140625,1671.0999755859375,1671.5999755859375,-0.0013750107251580648
2022-09-15 19:00:00-04:00,1671.699951171875,1672.4000244140625,1670.300048828125,1671.4000244140625,-0.00011962379426468433
2022-09-15 20:00:00-04:00,1671.4000244140625,1675.300048828125,1671.199951171875,1674.5,0.001853000059969747
2022-09-15 21:00:00-04:00,1674.4000244140625,1676.5999755859375,1670.0,1670.4000244140625,-0.0024514799302414536
2022-09-15 22:00:00-04:00,1671.5999755859375,1672.5,1670.800048828125,1672.4000244140625,0.0011966017766116624
2022-09-15 23:00:00-04:00,1672.4000244140625,1672.5,1670.800048828125,1672.4000244140625,0.0
2022-09-16 00:00:00-04:00,1672.699951171875,1673.800048828125,1672.300048828125,1672.5999755859375,0.00011955227032169832
2022-09-16 01:00:00-04:00,1672.5999755859375,1673.0999755859375,1670.9000244140625,1671.0999755859375,-0.0008972097511904648
2022-09-16 02:00:00-04:00,1671.199951171875,1672.5,1666.9000244140625,1668.0,-0.001856773681068765
2022-09-16 03:00:00-04:00,1667.9000244140625,1671.0999755859375,1662.5,1663.800048828125,-0.0025211317215526577
2022-09-16 04:00:00-04:00,1663.9000244140625,1668.300048828125,1661.9000244140625,1667.300048828125,0.002101408655019814
2022-09-16 05:00:00-04:00,1667.4000244140625,1674.4000244140625,1667.199951171875,1668.0,0.0004197230665329868
2022-09-16 06:00:00-04:00,1668.0,1675.0999755859375,1666.300048828125,1674.300048828125,0.0037698927071121405
2022-09-16 07:00:00-04:00,1674.300048828125,1676.4000244140625,1671.9000244140625,1673.9000244140625,-0.0002389489320920002
2022-09-16 08:00:00-04:00,1673.800048828125,1674.0999755859375,1666.800048828125,1669.0,-0.002931603031877118
2022-09-16 09:00:00-04:00,1669.0,1674.0,1665.5999755859375,1673.199951171875,0.00251328672372826
2022-09-16 10:00:00-04:00,1673.199951171875,1689.9000244140625,1673.199951171875,1686.0999755859375,0.00768022391876623
2022-09-16 11:00:00-04:00,1686.0999755859375,1687.9000244140625,1682.0999755859375,1682.699951171875,-0.0020185381396535
2022-09-16 12:00:00-04:00,1682.699951171875,1683.800048828125,1681.199951171875,1682.199951171875,-0.00029718566268895926
2022-09-16 13:00:00-04:00,1682.0999755859375,1684.5999755859375,1679.800048828125,1680.0999755859375,-0.001249130597945517
2022-09-16 14:00:00-04:00,1680.199951171875,1685.0999755859375,1680.199951171875,1684.5,0.002615482942565908
2022-09-16 15:00:00-04:00,1684.4000244140625,1686.5,1682.199951171875,1682.5,-0.001188001327724677
2022-09-16 16:00:00-04:00,1682.300048828125,1685.5,1682.199951171875,1684.5,0.0011880013277246885
2022-09-18 18:00:00-04:00,1685.4000244140625,1687.5999755859375,1682.5,1687.0999755859375,0.0015422802942988457
2022-09-18 19:00:00-04:00,1687.199951171875,1688.800048828125,1686.0,1686.5999755859375,-0.0002964104756779404
2022-09-18 20:00:00-04:00,1686.5,1687.4000244140625,1684.5,1684.5999755859375,-0.0011865212764633625
2022-09-18 21:00:00-04:00,1684.5999755859375,1685.5,1679.699951171875,1680.199951171875,-0.0026153275189191665
2022-09-18 22:00:00-04:00,1680.0999755859375,1680.4000244140625,1676.5999755859375,1679.9000244140625,-0.00017852252063233544
2022-09-18 23:00:00-04:00,1679.9000244140625,1679.9000244140625,1676.800048828125,1677.199951171875,-0.0016085751654880173
2022-09-19 00:00:00-04:00,1677.4000244140625,1677.5999755859375,1675.0,1676.5999755859375,-0.0003577885416187338
2022-09-19 01:00:00-04:00,1676.5999755859375,1677.800048828125,1675.300048828125,1675.699951171875,-0.0005369593743707679
2022-09-19 02:00:00-04:00,1675.699951171875,1675.800048828125,1672.9000244140625,1674.0999755859375,-0.0009552664293926078
2022-09-19 03:00:00-04:00,1674.0999755859375,1674.0999755859375,1667.5999755859375,1670.5,-0.0021527100415322385
2022-09-19 04:00:00-04:00,1670.5,1674.699951171875,1668.699951171875,1670.800048828125,0.00017960005060700042
2022-09-19 05:00:00-04:00,1670.699951171875,1673.300048828125,1670.4000244140625,1672.0,0.0007179317972286481
2022-09-19 06:00:00-04:00,1671.9000244140625,1673.800048828125,1670.199951171875,1673.0999755859375,0.0006576638268586624
2022-09-19 07:00:00-04:00,1673.0999755859375,1674.0999755859375,1668.5,1670.0,-0.001854552060704921
2022-09-19 08:00:00-04:00,1670.0999755859375,1675.9000244140625,1669.4000244140625,1673.4000244140625,0.0020338730401933784
2022-09-19 09:00:00-04:00,1673.5,1676.9000244140625,1670.699951171875,1673.300048828125,-5.974576973093764e-05
